way_id,building,building:levels,height
419596357,commercial,1,-
419596358,commercial,1,-
419596359,school,2,-
419596361,commercial,1,-
419598450,house,2,-
419598453,commercial,1,-
419598454,house,2,-
419598455,house,2,-
419598456,apartments,5,-
419598459,school,2,-
419742834,retail,3,-
419742839,commercial,2,-
419742845,commercial,3,-
419742847,commercial,2,-
419756539,house,1,-
419756541,house,2,-
419791507,house,1,-
419791508,retail,2,-
419791510,commercial,3,-
419791512,house,2,-
419791513,house,2,-
419791514,house,2,-
419791515,house,1,-
419791516,house,1,-
419791517,house,1,-
419791518,house,2,-
419791520,house,1,-
419797104,retail,2,-
419797109,commercial,2,-
419941187,apartments,4,-
419941188,apartments,4,-
419941189,apartments,5,-
419941190,apartments,5,-
419941191,apartments,5,-
421374478,yes,2,-
421374483,apartments,4,25
421374484,apartments,4,25
421689704,commercial,2,-
421689705,commercial,1,-
422126970,office,1,-
422126971,yes,2,-
422126972,commercial,3,-
422126973,house,1,-
422126974,house,1,-
422126975,office,2,-
422126976,house,1,-
422126977,house,1,-
422126978,house,1,-
422126980,hospital,1,-
422126981,hospital,1,-
422126982,house,2,-
422126983,house,2,-
422126984,house,2,-
422126985,house,2,-
422126986,house,2,-
422126987,house,2,-
422126988,house,2,-
422126989,house,1,-
422126996,house,1,-
422126998,house,2,-
422126999,house,2,-
422127000,house,1,-
422127001,house,1,-
422127002,retail,2,-
422127004,school,2,-
422127007,school,2,-
422127008,school,2,-
422698835,house,1,-
422698836,yes,1,-
422698837,commercial,2,-
422698838,commercial,1,-
422698839,house,2,-
422698841,retail,1,-
422825549,house,2,-
422825550,house,2,-
422825551,house,2,-
422825552,house,1,-
422825553,yes,1,-
422825555,yes,2,-
422825557,yes,1,-
422865361,house,1,-
422865362,house,2,-
422865364,house,1,-
422865365,house,1,-
422971406,yes,2,-
422971407,yes,1,-
422971409,house,1,-
422971410,house,1,-
422971411,yes,1,-
422971412,yes,1,-
422971413,yes,1,-
422971415,yes,1,-
422971416,school,2,-
422971417,school,1,-
422971418,school,2,-
422980964,house,2,-
422980965,house,1,-
423645998,yes,15,-
425037118,yes,1,-
425037119,house,1,-
425037120,house,1,-
425037121,house,2,-
425037122,house,1,-
425037123,house,2,-
425037124,house,2,-
425037125,house,1,-
425037126,yes,2,-
425037127,yes,2,-
425037129,yes,1,-
425037130,house,1,-
425037131,house,1,-
425037133,yes,1,-
427392153,house,1,-
427392154,house,1,-
427392155,house,2,-
427392156,house,2,-
427392157,house,1,-
427721260,apartments,4,-
427721261,apartments,4,-
427721262,apartments,4,-
427721263,apartments,4,-
427721264,apartments,4,-
427721265,apartments,4,-
427893392,house,2,-
427893393,house,2,-
427893394,house,2,-
427893395,house,2,-
427893396,house,2,-
427893397,house,2,-
427893399,house,1,-
427893401,school,2,-
427893402,school,1,-
427893403,school,2,-
427893406,house,2,-
427893407,house,1,-
427893408,house,1,-
427904118,yes,18,-
427904119,yes,18,-
430273309,yes,6,-
430455263,apartments,10,-
430455264,apartments,10,-
430455265,apartments,11,-
430630567,office,14,-
430630568,yes,3,-
430630570,yes,6,-
430630571,apartments,12,-
430630572,apartments,13,-
430630574,yes,6,-
431478475,house,1,-
431478483,apartments,5,-
431478484,apartments,5,-
431715150,apartments,3,-
431715151,apartments,3,-
431715152,apartments,3,-
431715154,apartments,3,-
431715155,apartments,3,-
431715156,apartments,3,-
431715157,apartments,3,-
431715158,apartments,3,-
431715159,apartments,3,-
431715161,apartments,3,-
431715162,apartments,3,-
431715164,apartments,3,-
432966119,house,1,-
432966121,house,1,-
434807698,house,2,-
434807700,house,2,-
434919772,house,2,-
434919773,house,2,-
434919774,house,1,-
434919775,house,2,-
434919776,house,1,-
434919777,house,2,-
435407616,yes,3,-
435409811,apartments,7,-
435409812,apartments,7,-
436176819,yes,2,-
436176820,yes,2,-
436176822,house,2,-
436176823,house,1,-
436177097,house,2,-
436177098,house,1,-
436177100,house,2,-
436177101,house,2,-
436177102,house,2,-
436180198,yes,1,-
436180199,house,1,-
436180203,house,2,-
436180204,house,1,-
436180205,house,1,-
436180206,house,1,-
436180207,house,2,-
436180208,house,1,-
436180209,house,2,-
436180210,house,2,-
436180211,house,2,-
436180212,house,1,-
436180213,house,2,-
436430469,house,2,-
436430471,house,1,-
436430474,house,1,-
436430475,house,2,-
436430476,house,1,-
436430477,house,2,-
436430480,house,2,-
436430481,house,1,-
436430482,house,1,-
436430487,house,3,-
436430488,house,2,-
436430489,house,1,-
436430490,house,1,-
436430492,house,2,-
436430493,house,1,-
436430494,house,1,-
436430497,house,1,-
436430498,house,1,-
436430501,house,1,-
436430502,house,1,-
436921126,yes,2,-
436924616,apartments,6,-
436924618,house,2,-
436924619,house,1,-
436924620,house,2,-
436973068,house,1,-
436973070,house,1,-
436973071,house,1,-
436973072,house,1,-
436973080,retail,1,-
438036333,office,1,-
438036340,house,1,-
438036341,house,2,-
438036349,commercial,1,-
438290614,office,2,-
438290615,house,2,-
438290616,house,1,-
438290617,apartments,4,-
438290619,house,1,-
438290621,house,1,-
438290622,house,1,-
438290624,house,2,-
438344026,office,1,-
438344029,house,2,-
438344030,house,2,-
438344088,house,1,-
439254215,yes,5,7
440405623,apartments,7,-
440405624,apartments,13,-
440405625,apartments,7,-
440405626,apartments,4,-
440405627,apartments,22,-
440405630,yes,2,-
440405631,apartments,4,-
440425857,house,1,-
440425859,house,2,-
440425860,house,1,-
440425862,house,2,-
440425865,house,2,-
440425867,house,2,-
440425870,house,2,-
440425872,house,1,-
440425873,house,1,-
440425874,house,1,-
440425875,house,1,-
440425876,house,2,-
440425877,house,1,-
440425878,house,1,-
440425880,house,1,-
440425881,house,1,-
440425882,house,1,-
440425883,house,1,-
440425885,house,1,-
440536847,civic,2,-
440968945,house,2,-
440968947,house,2,-
440968955,school,1,-
440968957,school,2,-
440968959,school,1,-
440968961,school,2,-
440968963,yes,1,-
440968965,school,2,-
441292476,yes,2,-
441988784,apartments,4,-
442131667,yes,7,-
442135181,yes,2,-
442361567,commercial,6,-
442361569,house,1,-
442361570,house,1,-
442361571,house,1,-
442361573,house,2,-
442361574,house,2,-
442363495,ruins,3,-
442363514,apartments,5,-
442363542,house,2,-
442363547,yes,3,-
442363549,yes,4,-
442363565,yes,4,-
442363567,yes,1,-
442363574,yes,5,-
442376050,yes,5,-
442376051,yes,2,-
442376052,yes,5,-
442376060,yes,6,-
442376064,public,2,-
442376067,yes,12,-
442376069,yes,16,-
442376081,yes,12,-
442376082,yes,3,-
442376083,commercial,11,-
442522773,school,2,-
442522776,school,3,-
442522779,hotel,7,-
442522793,yes,3,-
442522795,commercial,2,-
442522796,apartments,13,-
442522797,apartments,18,-
442525423,yes,10,-
442525458,yes,1,-
442525460,yes,2,-
442525462,yes,2,-
442525464,yes,3,-
442786721,house,2,-
442786723,office,2,-
443382142,apartments,13,-
443382143,apartments,13,-
443602595,yes,4,-
443674338,school,3,-
443679792,yes,-,8
443679793,yes,-,8
443679794,yes,-,8
443679795,yes,-,6
443679796,yes,-,6
443679797,yes,6,6
443679798,yes,8,-
443679799,yes,-,10
443679800,yes,-,8
443679812,yes,-,9
443679814,yes,-,3.5
443679815,yes,-,10
443679817,yes,-,5
443679819,yes,1,4
443679824,yes,-,9
443679825,yes,-,8
443679827,apartments,4,10
443679828,apartments,4,10
443679829,apartments,-,10
443679830,apartments,-,10
443679831,apartments,-,10
443679832,apartments,-,10
443679833,apartments,-,10
443679834,apartments,-,10
443679846,college,3,-
443679869,yes,3,-
444059585,yes,3,-
444059594,yes,2,-
444059627,yes,2,-
444059635,yes,2,-
444059649,yes,2,-
444059651,yes,4,-
444063314,yes,3,-
444208390,university,4,-
444208394,yes,4,-
444217438,yes,2,-
444217441,yes,2,-
444217444,yes,5,-
444217445,yes,3,-
444217447,yes,3,-
444217449,yes,1,-
444217458,yes,3,-
444217460,yes,3,-
444217476,yes,2,-
444218708,yes,2,-
444218710,yes,3,-
444218715,terrace,2,-
444218731,yes,3,-
444218742,yes,2,-
444218751,yes,3,-
444218756,house,3,-
444218766,yes,2,-
444218788,yes,3,-
444218789,yes,3,-
444218791,yes,3,-
444218801,yes,3,-
444277666,house,1,-
444278696,apartments,14,-
444278697,apartments,13,-
444339493,yes,3,-
444435980,yes,2,-
444435984,yes,2,-
444436002,yes,2,-
444446137,yes,3,-
444446141,yes,3,-
444446162,yes,5,-
445116202,yes,1,-
445116205,house,2,-
445116213,house,2,-
445116217,house,1,-
445116219,house,1,-
445119861,retail,2,-
445710011,apartments,17,-
445710016,apartments,17,-
446005032,apartments,4,-
446005033,apartments,4,-
446005034,apartments,4,-
446005035,apartments,4,-
446005036,apartments,4,-
446005037,apartments,4,-
446005038,apartments,4,-
446005039,apartments,4,-
446753589,house,1,-
447601199,apartments,4,-
447601200,apartments,4,-
447601201,apartments,4,-
447601202,apartments,4,-
447601203,apartments,4,-
447601204,apartments,4,-
447601205,apartments,4,-
447601206,apartments,4,-
447601207,apartments,4,-
447601208,apartments,4,-
447601209,apartments,4,-
447601210,apartments,4,-
447601211,apartments,4,-
447601212,apartments,4,-
447601213,apartments,4,-
447601214,apartments,4,-
448963907,apartments,5,-
452899372,yes,2,-
452899374,yes,2,-
452899377,yes,3,-
453435655,yes,2,-
453435678,apartments,1,-
454770880,house,2,-
454770881,house,2,-
454770882,house,2,-
454770883,house,2,-
454770884,house,2,-
454770885,house,2,-
454770886,house,2,-
454770887,house,2,-
456213474,commercial,3,-
456213475,apartments,3,-
456213476,school,1,-
458722719,house,1,-
458722720,house,2,-
458722722,house,1,-
458722723,house,1,-
458722724,house,1,-
458722725,house,1,-
458722726,house,1,-
458722727,house,1,-
458722728,house,1,-
458722730,house,1,-
458722735,house,1,-
458722736,house,1,-
458722738,house,1,-
458722739,house,1,-
458781052,apartments,4,-
458781053,apartments,4,-
458781054,apartments,4,-
458781055,apartments,4,-
458781062,apartments,4,-
458781063,apartments,4,-
458781064,apartments,4,-
458781065,apartments,4,-
458781066,apartments,4,-
458781067,apartments,4,-
460744288,house,2,-
460744290,house,1,-
460744291,house,1,-
460744294,house,2,-
460744295,house,2,-
460841681,house,1,-
460841682,house,1,-
460841683,house,1,-
460841685,house,1,-
460841686,house,1,-
460841687,retail,1,-
460946843,apartments,5,-
460946844,apartments,5,-
460946845,apartments,5,-
460946846,apartments,5,-
460946847,apartments,5,-
460946848,apartments,5,-
460946849,apartments,5,-
460946850,apartments,5,-
460946851,apartments,5,-
460946852,apartments,5,-
460946853,apartments,5,-
463020888,yes,-,9
463984194,retail,1,-
464776001,house,1,-
464776002,house,1,-
464776003,house,1,-
464776004,house,1,-
464776005,house,1,-
464776006,house,1,-
464776007,house,1,-
465452007,apartments,20,-
466489452,house,1,-
471503282,office,2,-
475091143,yes,5,-
479762339,yes,3,-
481232450,house,2,-
481232451,house,2,-
481232452,house,2,-
481232453,house,2,-
482360613,apartments,6,-
485941931,apartments,7,-
487452096,yes,2,-
487994228,apartments,4,-
487994231,apartments,8,-
487994235,apartments,6,-
487994238,apartments,8,-
487994243,apartments,9,-
487994246,apartments,4,-
488963106,apartments,6,-
490361235,house,1,-
490361238,house,2,-
490361240,house,1,-
490361243,house,1,-
490361247,house,1,-
490361250,house,1,-
495766309,apartments,5,-
495766310,apartments,5,-
495766311,apartments,5,-
495766312,apartments,5,-
495766313,apartments,5,-
495766314,apartments,5,-
495766315,apartments,5,-
495766317,apartments,5,-
495766318,apartments,5,-
495971954,commercial,1,-
495971956,apartments,4,-
495971957,commercial,2,-
495971958,house,2,-
495971959,house,2,-
495971960,house,2,-
495975053,house,2,-
495975054,house,2,-
495975055,house,2,-
495975056,house,1,-
495975058,house,1,-
495975059,house,1,-
495975061,house,1,-
495975062,house,2,-
495975063,house,1,-
495975064,retail,1,-
495975067,commercial,1,-
495975068,house,1,-
495975069,commercial,1,-
496532772,apartments,4,-
496532773,apartments,4,-
497503654,apartments,4,-
497503655,apartments,4,-
497503656,apartments,4,-
497503657,apartments,4,-
497503658,apartments,4,-
497503659,apartments,4,-
497503660,apartments,4,-
497503661,apartments,4,-
500818095,house,2,-
500818096,apartments,3,-
500818097,apartments,3,-
500818098,apartments,3,-
500818099,apartments,3,-
500818100,apartments,3,-
500818101,apartments,3,-
501078093,commercial,1,-
501080580,yes,2,-
501080581,house,1,-
501080582,house,2,-
501080583,house,2,-
501080584,house,2,-
501080585,house,2,-
501080586,house,2,-
501080587,house,2,-
501825977,apartments,10,-
501825978,apartments,10,-
504126403,house,1,-
504126404,house,2,-
504126405,house,1,-
504126406,house,1,-
504126407,house,1,-
504126408,house,2,-
504126409,house,1,-
504126411,house,1,-
505698212,house,1,-
505698213,house,1,-
505698222,house,2,-
505698223,house,2,-
505698227,house,2,-
505698229,house,2,-
505698240,house,1,-
505698245,house,2,-
505698248,house,1,-
505698249,house,1,-
505698252,house,2,-
505698255,house,2,-
505698257,house,1,-
505698261,house,1,-
505955448,house,1,-
505955449,house,2,-
505955453,house,2,-
505955457,house,1,-
505955462,house,2,-
505955463,house,2,-
505955464,house,2,-
505955465,house,2,-
505955466,house,1,-
505955467,house,2,-
505955468,house,1,-
505955469,house,2,-
505955470,house,1,-
505955472,house,1,-
505955473,house,1,-
505955475,house,1,-
505955476,house,1,-
505955477,house,2,-
505955478,house,1,-
505955479,house,2,-
505955480,house,1,-
505955481,house,2,-
505955482,house,1,-
505955486,house,1,-
505955500,house,1,-
505955503,house,2,-
505955506,house,1,-
505955511,house,2,-
505955514,house,1,-
505955515,house,1,-
505955516,house,1,-
505955517,house,1,-
505955518,house,1,-
505955520,house,1,-
505955521,house,1,-
506067443,house,2,-
506067444,house,2,-
506067445,house,1,-
506067450,house,1,-
506067451,house,2,-
506067453,house,1,-
506067454,house,1,-
506067455,house,2,-
506067456,house,1,-
506067457,house,1,-
506067458,house,2,-
506067459,house,2,-
506067460,house,1,-
506067461,house,1,-
506067462,house,2,-
507424572,house,1,-
507424573,house,2,-
507424574,house,1,-
507424575,house,1,-
507424577,house,2,-
507424578,house,2,-
507424579,house,2,-
507424580,school,1,-
507424581,school,1,-
507424584,house,1,-
507424585,house,1,-
507424586,house,2,-
507424587,house,2,-
507424588,commercial,1,-
507600574,house,1,-
507600583,house,2,-
507600587,yes,1,-
507600590,yes,1,-
507600592,yes,1,-
507600595,yes,1,-
507600599,house,1,-
507600601,house,2,-
507600606,house,1,-
507600615,house,1,-
508304242,apartments,3,-
508304243,apartments,3,-
508304244,apartments,3,-
508304245,apartments,3,-
508304246,apartments,3,-
508304247,apartments,3,-
508304248,apartments,3,-
508304249,apartments,3,-
508304250,apartments,3,-
508842938,house,1,-
508842950,house,1,-
509122013,house,1,-
509122014,house,1,-
509122015,house,1,-
509122016,house,1,-
509122017,house,1,-
509122018,house,1,-
509122020,house,1,-
509122023,house,2,-
509122024,house,2,-
509122025,house,2,-
509122026,house,2,-
509122027,house,2,-
509122028,house,2,-
509122029,house,2,-
509122030,house,2,-
509122031,house,2,-
509122032,house,2,-
509122033,house,2,-
509122034,house,2,-
509122035,house,2,-
509122036,house,2,-
509122037,house,2,-
509122038,house,2,-
509122039,house,2,-
509122040,house,2,-
509122041,house,2,-
509122042,house,2,-
509122043,house,2,-
509122044,house,2,-
509122045,house,2,-
509122046,house,2,-
509122047,house,2,-
509122048,house,2,-
509122049,house,2,-
509122050,house,2,-
509122051,house,2,-
509122052,house,2,-
509122053,house,2,-
509122054,house,2,-
509122055,house,2,-
